time,forcing
1859,0.3159530898814309
1860,0.3530008280604118
1861,0.2777889924095572
1862,-0.5379831308316771
1863,-0.1303564361594274
1864,0.1962666613961806
1865,0.2993716036326621
1866,0.3408873215157487
1867,0.3428845730187458
1868,0.3507643777105755
1869,0.377857932353126
1870,0.3751909555626869
1871,0.3945139658857418
1872,0.3874053817018723
1873,0.127455086744586
1874,0.2689849093988221
1875,0.2793533812701526
1876,0.2816838003816463
1877,0.3223594990450282
1878,0.3352900992860127
1879,0.3325501288245112
1880,0.2954537710079122
1881,0.317241293493722
1882,0.3669825276542411
1883,-0.3429216952051669
1884,-1.7662317807542494
1885,-0.4954335755563821
1886,0.0584775656224174
1887,0.1287977433072126
1888,0.2834442893189535
1889,0.3502472942947972
1890,0.1632585485951964
1891,0.0572050674031852
1892,0.2865050966289086
1893,0.439932747585831
1894,0.4498822573636211
1895,0.4350541807390875
1896,0.4136538059772516
1897,0.3872955596073819
1898,0.3762963505845582
1899,0.3472744548771853
1900,0.3393346622233986
1901,0.3316942522875871
1902,0.0991691557157709
1903,-0.5997134847425936
1904,-0.121548837806503
1905,0.2185112486463717
1906,0.3409810150295357
1907,0.1332972618081795
1908,0.2780072879735241
1909,0.3257964730053247
1910,0.2976949116561682
1911,0.3007844912848276
1912,-0.2835219065597207
1913,-0.1996700627868475
1914,0.1539586095934589
1915,0.3820384872008634
1916,0.4216177749117938
1917,0.4342933507987982
1918,0.4491119394792827
1919,0.4887355411600091
1920,0.4298741572242804
1921,0.4938954512360125
1922,0.3408173830865487
1923,0.3595567862285726
1924,0.4653897243841065
1925,0.4893503556822753
1926,0.5064674550567605
1927,0.5068753663089735
1928,0.4526967466003769
1929,0.2247666806444753
1930,0.477797214346462
1931,0.534851090487314
1932,0.3794375422304401
1933,0.5107279185989488
1934,0.5179984730897302
1935,0.5280049362384527
1936,0.5618848026355807
1937,0.554261753182864
1938,0.6017302073003102
1939,0.5703214139145101
1940,0.5208411383377717
1941,0.501564329360191
1942,0.475286256026022
1943,0.4648727124668126
1944,0.4875955603027613
1945,0.6041813814865127
1946,0.6408870583221449
1947,0.6405818864399044
1948,0.6300547119597464
1949,0.6654805983791331
1950,0.5878483105297357
1951,0.5520246156298035
1952,0.5383554369230278
1953,0.5202611741321225
1954,0.525887364453035
1955,0.5208444445150064
1956,0.5410698731745158
1957,0.5745874913927137
1958,0.6138399738261657
1959,0.57602812446895
1960,0.5366757997254661
1961,0.4636676425588562
1962,0.2643278566479778
1963,-0.6687368876126524
1964,-0.396074819002629
1965,-0.0768941533529485
1966,0.4159461731224024
1967,0.1897938608955149
1968,0.3317461987246087
1969,0.4368939270705029
1970,0.4189440291168737
1971,0.284737261149823
1972,0.392233069028374
1973,0.547735049819863
1974,0.4559212940217046
1975,0.2636399351783709
1976,0.4945578685650989
1977,0.6634371292460768
1978,0.7862716385948118
1979,0.8438217404409329
1980,0.8575505225715261
1981,0.91034216300612
1982,0.5300397217841704
1983,0.1921632274022984
1984,0.6323024883855519
1985,0.9184003868252836
1986,0.9720514796257492
1987,1.0722186922247372
1988,1.2423585536702115
1989,1.4077793480210687
1990,1.4161851446075588
1991,0.6543471994210664
1992,-0.3968035697090801
1993,0.5665467895324992
1994,1.22849420069283
1995,1.5167482568742277
1996,1.6421030119802815
1997,1.558958980866885
1998,1.6999409721848384
1999,1.9335502257464825
2000,2.025578930572508
2001,2.042293413287364
2002,2.007223028333218
2003,1.934569124133376
2004,1.9574035768240072
2005,1.904309295513384
2006,1.88466986643859
2007,1.942468733795362
2008,2.0516927611292326
2009,2.128211748041924
2010,2.2369036331265906
2011,2.289789594244102
2012,2.357421090295235
2013,2.5259909629634585
2014,2.5582423456229613
2015,2.6214396986658084
2016,2.625581734793752
2017,2.6441359981567687
2018,2.6667343477396552
2019,2.7117657658548344
2020,2.7618097181549257
2021,2.8422599753268285
2022,2.927001035945118
2023,2.994977495668125
2024,3.0498206096327367
2025,3.088344832143491
2026,3.124437499038936
2027,3.1606194551918585
2028,3.212447186861743
2029,3.2580091700965865
2030,3.311751148879764
2031,3.366498688487356
2032,3.4322682459708385
2033,3.5178146997567943
2034,3.6195197109067
2035,3.687740446792739
2036,3.768415097245677
2037,3.815309261355114
2038,3.8789909780759095
2039,3.9190296597509886
2040,3.96095025006505
2041,4.0046012971482
2042,4.063090071455012
2043,4.1299214389817775
2044,4.206585224932231
2045,4.307074820674732
2046,4.396052434425499
2047,4.488094998901519
2048,4.555498382220837
2049,4.598273384569726
2050,4.629179708284465
2051,4.6795977193790455
2052,4.731666970370228
2053,4.788377666306236
2054,4.860626112875073
2055,4.949514799267651
2056,5.04348630799852
2057,5.112303552089765
2058,5.184861574565871
2059,5.25651252682239
2060,5.303665583617606
2061,5.355040699443856
2062,5.40965144290801
2063,5.474121954444485
2064,5.542179279982315
2065,5.618697530657259
2066,5.717400614786099
2067,5.8129546037965
2068,5.897411565401528
2069,5.961956891976777
2070,6.0166448294838
2071,6.064932983082024
2072,6.124972856699615
2073,6.188070207530981
2074,6.247610249789043
2075,6.314349493573252
2076,6.380965434747392
2077,6.458859863626753
2078,6.548410029136763
2079,6.639576913492951
2080,6.724795008293242
2081,6.798311419112958
2082,6.868948860176085
2083,6.926620431724506
2084,6.992040497535021
2085,7.042684491471753
2086,7.103011828822974
2087,7.174420781453835
2088,7.248535348105886
2089,7.337746732286943
2090,7.437937229602884
2091,7.5325538364218305
2092,7.633365702014082
2093,7.6965722262316785
2094,7.748621806311989
2095,7.805417667517449
2096,7.859343778005716
2097,7.927238250551204
2098,7.995650769130595
2099,8.080157986585
2100,8.177166107881185
2101,8.275616490734683
2102,8.345913477609386
2103,8.414546398040823
2104,8.471382488122329
2105,8.516308639932053
2106,8.568960810576675
2107,8.622144287995761
2108,8.682800730818677
2109,8.749391524551703
2110,8.828828666269727
2111,8.92949082652354
2112,8.987499460030849
2113,9.044970542956548
2114,9.073926083115646
2115,9.119541522722772
2116,9.150194899003028
2117,9.190028408940462
2118,9.232793166938997
2119,9.28178558583909
2120,9.34957848022559
2121,9.42736638133478
2122,9.50599202518049
2123,9.532601226793316
2124,9.58147907354919
2125,9.598379871982877
2126,9.61813358113646
2127,9.648693021734823
2128,9.680436483407291
2129,9.723788939516336
2130,9.783833527560718
2131,9.874742938045298
2132,9.92135436552614
2133,9.968935595724211
2134,9.989395595310665
2135,10.000585687797738
2136,10.006286219881204
2137,10.032632086653235
2138,10.058496694133751
2139,10.08867739055182
2140,10.12595167546143
2141,10.179726511292108
2142,10.233869893890189
2143,10.268906681397942
2144,10.305286966404385
2145,10.332615227831564
2146,10.344709333967124
2147,10.3727978742717
2148,10.389976441903071
2149,10.412262506224916
2150,10.43771326122233
2151,10.466241849920555
2152,10.51200383019809
2153,10.573782415622684
2154,10.626835740713853
2155,10.65174916616732
2156,10.67228452488116
2157,10.680944952395546
2158,10.68187497389084
2159,10.686686681330274
2160,10.700079124446647
2161,10.724924620341795
2162,10.766060803550705
2163,10.824841817709554
2164,10.882073057081367
2165,10.892554976844988
2166,10.919330657816325
2167,10.906534433574008
2168,10.903204551192037
2169,10.906322517474162
2170,10.916744084624312
2171,10.93381588640077
2172,10.963188125530294
2173,11.013005481785155
2174,11.049441768438262
2175,11.08337673384826
2176,11.101538356965102
2177,11.102390682800678
2178,11.095954012156248
2179,11.09854062667772
2180,11.09932676625125
2181,11.105927376311236
2182,11.113239880833614
2183,11.12513254131195
2184,11.143677488213172
2185,11.172110442208002
2186,11.219074098349886
2187,11.237933721805492
2188,11.260740030275274
2189,11.280542922687498
2190,11.270473562903964
2191,11.26316809543356
2192,11.262330488230084
2193,11.269716380502889
2194,11.279223347269536
2195,11.29875928682391
2196,11.339108069682098
2197,11.380416615625736
2198,11.407945356533828
2199,11.410076020823537
2200,11.4049193608098
2201,11.388735075555614
2202,11.3874052031508
2203,11.387721839937532
2204,11.382264756382474
2205,11.385244747396166
2206,11.386999665854114
2207,11.400429347378337
2208,11.425880944791698
2209,11.45294603482272
2210,11.47467904392586
2211,11.48079446328077
2212,11.484635858672004
2213,11.474703053852766
2214,11.471419371706707
2215,11.453382230481596
2216,11.44515004902735
2217,11.4486194118953
2218,11.455283660334974
2219,11.477045442512363
2220,11.50813951086185
2221,11.5320045872639
2222,11.564813301346463
2223,11.554604319382747
2224,11.534557251486776
2225,11.51747455789616
2226,11.49581664238492
2227,11.491650404333846
2228,11.483382103732897
2229,11.49505265220341
2230,11.521015734258944
2231,11.538227670075898
2232,11.542475811112215
2233,11.552057582504316
2234,11.539888556074764
2235,11.5289308203373
2236,11.50478834037244
2237,11.494665173425956
2238,11.487697319017418
2239,11.487901918722136
2240,11.4989320891371
2241,11.52777943663721
2242,11.55284450941436
2243,11.553512890858192
2244,11.546385135355727
2245,11.521762586837868
2246,11.495978908744124
2247,11.48129516038444
2248,11.46189561664874
2249,11.448550810489555
2250,11.437503364839111
2251,11.427912444083423
2252,11.429123214641498
2253,11.441574001648291
2254,11.457246058878686
2255,11.453437116829784
2256,11.452162068258303
2257,11.440896408781846
2258,11.41872182794248
2259,11.401481668878032
2260,11.37424217472987
2261,11.358206932229525
2262,11.353328788773172
2263,11.352001017838711
2264,11.3678160974624
2265,11.392373536759283
2266,11.409817657632397
2267,11.425980672566151
2268,11.39795945402523
2269,11.375504440116654
2270,11.347293612174902
2271,11.328618557947722
2272,11.310784857287638
2273,11.30644500271247
2274,11.318490145899304
2275,11.33782617982903
2276,11.3507280221191
2277,11.346176195574472
2278,11.338469308339764
2279,11.321695398674636
2280,11.29490295998922
2281,11.279140177941006
2282,11.270823956947916
2283,11.264808261606856
2284,11.272679574225032
2285,11.297313467000128
2286,11.323468714944472
2287,11.329560312996914
2288,11.324938202308898
2289,11.28748205942376
2290,11.27614621281423
2291,11.254557106297844
2292,11.23589996133729
2293,11.223970825976684
2294,11.227321443013563
2295,11.25008414565561
2296,11.269943741776686
2297,11.29142776463461
2298,11.28857768346252
2299,11.266085730454057
2300,11.237156301999992
2301,11.233885030978554
2302,11.230661379197452
2303,11.227431461625509
2304,11.22420643331506
2305,11.22098811502742
2306,11.21776963821016
2307,11.214557245528145
2308,11.211392928029795
2309,11.208195476400045
2310,11.20500027702251
2311,11.201859462216266
2312,11.19868077831133
2313,11.195548144621943
2314,11.19238316025051
2315,11.189264177339412
2316,11.186150618996692
2317,11.183004308209084
2318,11.17990378488982
2319,11.176808426824854
2320,11.173718136955566
2321,11.170635059709504
2322,11.167551093947914
2323,11.164474319296684
2324,11.161402017254956
2325,11.158377811133011
2326,11.15531639770661
2327,11.152253588324797
2328,11.149243995622944
2329,11.146191440549254
2330,11.143186424232224
2331,11.14014126060401
2332,11.137140351473048
2333,11.134142987684008
2334,11.13110168280908
2335,11.128116359684018
2336,11.12512544584051
2337,11.122140030887913
2338,11.119160606813695
2339,11.116180770644236
2340,11.113244841620212
2341,11.110270344789496
2342,11.107295517772997
2343,11.104323143391271
2344,11.10139996217037
2345,11.098429171199395
2346,11.095510338963727
2347,11.09254415183932
2348,11.089626765010824
2349,11.086711395416687
2350,11.083792540044108
2351,11.08083371808046
2352,11.07792114714112
2353,11.075015912044073
2354,11.072106725371873
2355,11.069196432338412
2356,11.066332108225827
2357,11.063430226401527
2358,11.0605213951121
2359,11.057664136613385
2360,11.05476382937816
2361,11.05185954065379
2362,11.04900342270165
2363,11.04615162708591
2364,11.043250362802702
2365,11.040398082047622
2366,11.037543785215274
2367,11.034690739808257
2368,11.031844276221417
2369,11.028993211519303
2370,11.026145661813654
2371,11.023293603897644
2372,11.02044820940064
2373,11.01759802318221
2374,11.014796060073303
2375,11.011953060986924
2376,11.00910785383783
2377,11.006305393499222
2378,11.00346172464096
2379,11.00066059796142
2380,10.997860250954218
2381,10.995065900517073
2382,10.992218756011994
2383,10.989425654388343
2384,10.986624844728272
2385,10.983829896680597
2386,10.98103016393142
2387,10.978233313075174
2388,10.97548182249715
2389,10.972685789680918
2390,10.969890296058578
2391,10.967140450455409
2392,10.964342560496965
2393,10.961593431359322
2394,10.958801868307017
2395,10.956047329182706
2396,10.95329622649896
2397,10.950550782271073
2398,10.94775734620131
2399,10.945004145880375
2400,10.942256528997069
2401,10.939506295017576
2402,10.936804455465468
2403,10.934054348111774
2404,10.93130453261522
2405,10.928555076530351
2406,10.925851030073392
2407,10.923101594731447
2408,10.92040034683285
2409,10.917648240529523
2410,10.914947305221313
2411,10.91224081274269
2412,10.909494480581818
2413,10.906785041256256
2414,10.904084375054818
2415,10.901380654487244
2416,10.89867705627386
2417,10.895973385961078
2418,10.89331225943018
2419,10.890608511598368
2420,10.887901688439946
2421,10.88520041047648
2422,10.882539354510168
2423,10.879832632770958
2424,10.877177000213168
2425,10.874515709803932
2426,10.871811021950975
2427,10.869152190935797
2428,10.866493150225034
2429,10.863828628111657
2430,10.86116943983124
2431,10.858510004452276
2432,10.855847522744828
2433,10.853188048881163
2434,10.850530779712498
2435,10.847914030653882
2436,10.845251031284484
2437,10.842590166289945
2438,10.839972891500835
2439,10.837314954526155
2440,10.83469423072795
2441,10.832078930507064
2442,10.8294171568374
2443,10.826796056055768
2444,10.824179965306415
2445,10.82156378233528
2446,10.818944437640027
2447,10.816327835453356
2448,10.813708002645289
2449,10.811088055296096
2450,10.808519258200551
2451,10.80589866364894
2452,10.803277914841903
2453,10.800708597947295
2454,10.79808426262852
2455,10.79551448458541
2456,10.792941248383972
2457,10.790315947723302
2458,10.78774246433136
2459,10.785168602009414
2460,10.782594429434162
2461,10.780019894263628
2462,10.777442035811989
2463,10.774867072000088
2464,10.772288698683994
2465,10.769756506603866
2466,10.76717750453198
2467,10.764603679663622
2468,10.762070655288914
2469,10.75949607319216
2470,10.756962478160409
2471,10.754387375421848
2472,10.751850126242356
2473,10.74931785504191
2474,10.746788499289131
2475,10.74420874790926
2476,10.741675660959626
2477,10.739136794718304
2478,10.736649824498825
2479,10.734120901339038
2480,10.731583352431931
2481,10.729048444962729
2482,10.726510067339715
2483,10.724021456092316
2484,10.721487918939523
2485,10.718995457067772
2486,10.716461136656832
2487,10.71396791779959
2488,10.71147978576855
2489,10.708938948393904
2490,10.706450223234556
2491,10.703958087820778
2492,10.701468592157951
2493,10.698975401219874
2494,10.696479597275324
2495,10.693985828974492
2496,10.691538847455067
2497,10.689049791924385
2498,10.686554770287458
2499,10.684106726239548
2500,10.682836313281353
