time,forcing
1859,0.3159530898814309
1860,0.3530008280604118
1861,0.2777889924095572
1862,-0.5379831308316771
1863,-0.1303564361594274
1864,0.1962666613961806
1865,0.2993716036326621
1866,0.3408873215157487
1867,0.3428845730187458
1868,0.3507643777105755
1869,0.377857932353126
1870,0.3751909555626869
1871,0.3945139658857418
1872,0.3874053817018723
1873,0.127455086744586
1874,0.2689849093988221
1875,0.2793533812701526
1876,0.2816838003816463
1877,0.3223594990450282
1878,0.3352900992860127
1879,0.3325501288245112
1880,0.2954537710079122
1881,0.317241293493722
1882,0.3669825276542411
1883,-0.3429216952051669
1884,-1.7662317807542494
1885,-0.4954335755563821
1886,0.0584775656224174
1887,0.1287977433072126
1888,0.2834442893189535
1889,0.3502472942947972
1890,0.1632585485951964
1891,0.0572050674031852
1892,0.2865050966289086
1893,0.439932747585831
1894,0.4498822573636211
1895,0.4350541807390875
1896,0.4136538059772516
1897,0.3872955596073819
1898,0.3762963505845582
1899,0.3472744548771853
1900,0.3393346622233986
1901,0.3316942522875871
1902,0.0991691557157709
1903,-0.5997134847425936
1904,-0.121548837806503
1905,0.2185112486463717
1906,0.3409810150295357
1907,0.1332972618081795
1908,0.2780072879735241
1909,0.3257964730053247
1910,0.2976949116561682
1911,0.3007844912848276
1912,-0.2835219065597207
1913,-0.1996700627868475
1914,0.1539586095934589
1915,0.3820384872008634
1916,0.4216177749117938
1917,0.4342933507987982
1918,0.4491119394792827
1919,0.4887355411600091
1920,0.4298741572242804
1921,0.4938954512360125
1922,0.3408173830865487
1923,0.3595567862285726
1924,0.4653897243841065
1925,0.4893503556822753
1926,0.5064674550567605
1927,0.5068753663089735
1928,0.4526967466003769
1929,0.2247666806444753
1930,0.477797214346462
1931,0.534851090487314
1932,0.3794375422304401
1933,0.5107279185989488
1934,0.5179984730897302
1935,0.5280049362384527
1936,0.5618848026355807
1937,0.554261753182864
1938,0.6017302073003102
1939,0.5703214139145101
1940,0.5208411383377717
1941,0.501564329360191
1942,0.475286256026022
1943,0.4648727124668126
1944,0.4875955603027613
1945,0.6041813814865127
1946,0.6408870583221449
1947,0.6405818864399044
1948,0.6300547119597464
1949,0.6654805983791331
1950,0.5878483105297357
1951,0.5520246156298035
1952,0.5383554369230278
1953,0.5202611741321225
1954,0.525887364453035
1955,0.5208444445150064
1956,0.5410698731745158
1957,0.5745874913927137
1958,0.6138399738261657
1959,0.57602812446895
1960,0.5366757997254661
1961,0.4636676425588562
1962,0.2643278566479778
1963,-0.6687368876126524
1964,-0.396074819002629
1965,-0.0768941533529485
1966,0.4159461731224024
1967,0.1897938608955149
1968,0.3317461987246087
1969,0.4368939270705029
1970,0.4189440291168737
1971,0.284737261149823
1972,0.392233069028374
1973,0.547735049819863
1974,0.4559212940217046
1975,0.2636399351783709
1976,0.4945578685650989
1977,0.6634371292460768
1978,0.7862716385948118
1979,0.8438217404409329
1980,0.8575505225715261
1981,0.91034216300612
1982,0.5300397217841704
1983,0.1921632274022984
1984,0.6323024883855519
1985,0.9184003868252836
1986,0.9720514796257492
1987,1.0722186922247372
1988,1.2423585536702115
1989,1.4077793480210687
1990,1.4161851446075588
1991,0.6543471994210664
1992,-0.3968035697090801
1993,0.5665467895324992
1994,1.22849420069283
1995,1.5167482568742277
1996,1.6421030119802815
1997,1.558958980866885
1998,1.6999409721848384
1999,1.9335502257464825
2000,2.025578930572508
2001,2.042293413287364
2002,2.007223028333218
2003,1.934569124133376
2004,1.9574035768240072
2005,1.904309295513384
2006,1.88466986643859
2007,1.942468733795362
2008,2.0516927611292326
2009,2.128211748041924
2010,2.2369036331265906
2011,2.289789594244102
2012,2.357421090295235
2013,2.5259909629634585
2014,2.5582423456229613
2015,2.6214417835007486
2016,2.633921579947065
2017,2.675236355743646
2018,2.733844520433808
2019,2.8254411597199933
2020,2.9381914090169894
2021,3.0255104979035474
2022,3.11760463160704
2023,3.194367748174457
2024,3.2594660453227
2025,3.3094652329774465
2026,3.3578430210307824
2027,3.407202128037892
2028,3.4735176720916496
2029,3.5341405582372936
2030,3.60427823254167
2031,3.6665265435496304
2032,3.7411052792509145
2033,3.8369580696077024
2034,3.950772504896889
2035,4.0326291497981765
2036,4.128567439768733
2037,4.191786528188086
2038,4.273183354907168
2039,4.332109696596273
2040,4.393826949446358
2041,4.468180165797517
2042,4.553159923087327
2043,4.637170754158661
2044,4.722431828013264
2045,4.82382912551333
2046,4.906569570221071
2047,4.985583473112376
2048,5.033431052392192
2049,5.0505812237118
2050,5.050139580318473
2051,5.047110208370384
2052,5.040479034453654
2053,5.033883862445771
2054,5.0389562829127295
2055,5.056621431333039
2056,5.075179584656423
2057,5.06478290763818
2058,5.054189869449478
2059,5.038911522180387
2060,4.995288929654392
2061,4.945076981585808
2062,4.896344670599738
2063,4.8570899310395
2064,4.820972795173893
2065,4.792901517401721
2066,4.786446221989394
2067,4.776137139353122
2068,4.753694893350574
2069,4.71062246020525
2070,4.6566673023934415
2071,4.594962585346599
2072,4.544834365192443
2073,4.498246878261237
2074,4.448550540937719
2075,4.406385687494031
2076,4.364484666937775
2077,4.334051512354317
2078,4.315413474509297
2079,4.298198138744755
2080,4.275211610325711
2081,4.242408938732464
2082,4.207035366473297
2083,4.158732861751055
2084,4.118632336194474
2085,4.06395367732713
2086,4.019208389259281
2087,3.985720699181367
2088,3.95496281660514
2089,3.939250585876451
2090,3.9345961292259184
2091,3.923476510445096
2092,3.9186793893567
2093,3.8768324383410175
2094,3.824133172036457
2095,3.776471588227531
2096,3.72613615532828
2097,3.689679654978173
2098,3.653936302568734
2099,3.63443704533285
2100,3.627396646012724
2101,3.624431144159036
2102,3.59448075062512
2103,3.5654887341619967
2104,3.526895889297794
2105,3.4787155488245736
2106,3.4401270088396907
2107,3.404085122983815
2108,3.3772973789689176
2109,3.358227499364757
2110,3.353670856232297
2111,3.371832142598341
2112,3.3489130301687497
2113,3.3268408352244383
2114,3.277700243072896
2115,3.246350184111654
2116,3.2014189147199548
2117,3.166837550398597
2118,3.13639509495871
2119,3.113481031711985
2120,3.1102123095561227
2121,3.1179319417306206
2122,3.1276566980466973
2123,3.085952502827225
2124,3.0677250717260285
2125,3.018490642660184
2126,2.972776714440059
2127,2.938866713976535
2128,2.9072074363381324
2129,2.8879491399465342
2130,2.8861104167854257
2131,2.915812847836543
2132,2.9021486745897414
2133,2.8901783979253883
2134,2.8518013883852062
2135,2.80494845148932
2136,2.753339692928605
2137,2.723015799929574
2138,2.6929821925707373
2139,2.667753849674459
2140,2.650342860722443
2141,2.6501706425468305
2142,2.651370832565384
2143,2.635154762547066
2144,2.6218217305174814
2145,2.601248159643893
2146,2.56681377345996
2147,2.549732871925744
2148,2.523248735424131
2149,2.503416685837789
2150,2.488026353064582
2151,2.4770652005827616
2152,2.484585548241873
2153,2.5095872326032778
2154,2.526965583276493
2155,2.517402860496335
2156,2.5047559069969947
2157,2.4814008449063105
2158,2.4515499916136227
2159,2.4267197018204727
2160,2.4116359324813565
2161,2.4090718982159403
2162,2.4238709024590657
2163,2.4574324886182195
2164,2.490484106780989
2165,2.478127995607215
2166,2.4829025180876974
2167,2.44930102156381
2168,2.4261667317326445
2169,2.410632358382164
2170,2.403208481229317
2171,2.403590273685692
2172,2.4167985548196507
2173,2.450346610457722
2174,2.470491399836161
2175,2.4881673668728697
2176,2.49016505106507
2177,2.4749728341288475
2178,2.4526121556869285
2179,2.4392897322737808
2180,2.4243467355827724
2181,2.4154651897978097
2182,2.407529858216683
2183,2.404364443182572
2184,2.408063722160763
2185,2.421876981289105
2186,2.454294553713733
2187,2.4589761881922083
2188,2.467824349872663
2189,2.4739212370877293
2190,2.4504562606003355
2191,2.42995971330924
2192,2.4163308544564206
2193,2.411208435390881
2194,2.408500428835042
2195,2.4160817053925125
2196,2.444807191674258
2197,2.474782077560949
2198,2.491210203735534
2199,2.4825135466314747
2200,2.4668408388838734
2201,2.4403588705931303
2202,2.429006504902864
2203,2.419703907067386
2204,2.404906221377237
2205,2.398830346216087
2206,2.3917395753054085
2207,2.396761256579428
2208,2.4139368161586803
2209,2.43305821065898
2210,2.447104408384847
2211,2.4459110745292145
2212,2.4426515219019884
2213,2.4259130527031183
2214,2.4160636979740877
2215,2.391822859757258
2216,2.377562795878943
2217,2.375259760924909
2218,2.376468843951426
2219,2.3930458832408203
2220,2.419266476895744
2221,2.4385176884143718
2222,2.4669027374428336
2223,2.452574366441225
2224,2.4287582469680147
2225,2.40813990093375
2226,2.3832346337978376
2227,2.3759885745393605
2228,2.3649768983934782
2229,2.374203407179418
2230,2.3979404690860298
2231,2.4131854048695804
2232,2.4156684332499445
2233,2.4237767051826142
2234,2.410354691907011
2235,2.398397095677487
2236,2.373574302549669
2237,2.3629050676226053
2238,2.355631032904681
2239,2.3556504871737665
2240,2.3668933358613264
2241,2.396169143337213
2242,2.422071306857625
2243,2.424097826198088
2244,2.418826892476813
2245,2.396825527249901
2246,2.3743842802112
2247,2.3641334537807754
2248,2.348656660895202
2249,2.3387172411211763
2250,2.330924354029169
2251,2.328414151227572
2252,2.3366145070860926
2253,2.355624690915432
2254,2.377528713367367
2255,2.3796266971832503
2256,2.383894789217269
2257,2.377940109376461
2258,2.360843023953122
2259,2.3484143325173794
2260,2.325805573103868
2261,2.3141524400267257
2262,2.3134994373294595
2263,2.316236490937154
2264,2.335993343419494
2265,2.364322536361721
2266,2.3854292065274705
2267,2.4051351530364444
2268,2.380534466417627
2269,2.361400599574744
2270,2.3364059788082474
2271,2.320907274325426
2272,2.306114421421387
2273,2.3047582838824647
2274,2.3197483175938887
2275,2.341971955708693
2276,2.35763994749169
2277,2.35585272858109
2278,2.350864105887137
2279,2.3367601776960254
2280,2.312528493949638
2281,2.299360429454999
2282,2.2935868172552967
2283,2.29007418750085
2284,2.300411586205934
2285,2.32750435078548
2286,2.3560380546495563
2287,2.3645073141072417
2288,2.3622580895526712
2289,2.327110595767837
2290,2.318110816816553
2291,2.2988250869458966
2292,2.2824113559648254
2293,2.272764772853704
2294,2.278318194241415
2295,2.303335405366337
2296,2.3253832381348407
2297,2.3490883919901786
2298,2.3484000721768847
2299,2.328078902924093
2300,2.3012873954059567
2301,2.3002068258327
2302,2.299098987230928
2303,2.297994031312414
2304,2.296885576349314
2305,2.295771904615878
2306,2.294651060520328
2307,2.2935316022637733
2308,2.292427760405753
2309,2.291305140998654
2310,2.290199540531465
2311,2.289080672783041
2312,2.287975756799517
2313,2.2868704176561696
2314,2.285766121396973
2315,2.284666487799529
2316,2.283566939651889
2317,2.2824825433822733
2318,2.281384437046969
2319,2.280300767160023
2320,2.279204040124489
2321,2.2781263634825737
2322,2.277048947652652
2323,2.275971927285749
2324,2.2748960205543094
2325,2.273820454849811
2326,2.272748963247117
2327,2.271677687984155
2328,2.270603703172584
2329,2.269548144109454
2330,2.268478358175575
2331,2.267427709137822
2332,2.266358445956102
2333,2.265308270143551
2334,2.2642430914395764
2335,2.263193245084233
2336,2.262143537224934
2337,2.2610789982966044
2338,2.260028891257788
2339,2.2589832911510066
2340,2.2579371908033283
2341,2.256891045069312
2342,2.255844384795467
2343,2.254783318387097
2344,2.2537368402432985
2345,2.252693205928259
2346,2.251646051485828
2347,2.250601889289737
2348,2.249557541383886
2349,2.2484991486983152
2350,2.247456573987259
2351,2.2464147650365813
2352,2.245364519473505
2353,2.244325870438963
2354,2.243276453848388
2355,2.2422436689323018
2356,2.2412130064664217
2357,2.2401719676596814
2358,2.239148236168165
2359,2.238141666960506
2360,2.237128259441073
2361,2.2361311222747067
2362,2.2351191574776985
2363,2.2341265036926257
2364,2.233136784703309
2365,2.2321625299010037
2366,2.231179864492382
2367,2.230209267631928
2368,2.229239905931633
2369,2.228261870698286
2370,2.227313120861312
2371,2.2263514088582035
2372,2.225391694238388
2373,2.2244461626241567
2374,2.223488114269203
2375,2.222544362446483
2376,2.221606259562156
2377,2.2206650392674057
2378,2.219727954465486
2379,2.2188056277371366
2380,2.217866612419557
2381,2.2169460166743686
2382,2.2160259448950312
2383,2.2151107904476497
2384,2.214192345954316
2385,2.213273660264167
2386,2.2123599183323264
2387,2.2114572371623757
2388,2.210544256554114
2389,2.20964694483853
2390,2.2087491821374847
2391,2.207851818935567
2392,2.20695558580101
2393,2.206059306486595
2394,2.2051668822985864
2395,2.204286331802129
2396,2.203394692925166
2397,2.2025148989242376
2398,2.201638501434327
2399,2.2007632620672406
2400,2.1998836784402624
2401,2.1990092258157063
2402,2.1981379330956354
2403,2.197263400408757
2404,2.196404250001757
2405,2.195530370311676
2406,2.1946749700850297
2407,2.193816925990557
2408,2.192962188281148
2409,2.1921076262599466
2410,2.191249780692137
2411,2.1903968715788
2412,2.1895577343097705
2413,2.188704544211089
2414,2.1878661221789475
2415,2.1870317859551758
2416,2.186179541527884
2417,2.1853411566119645
2418,2.1845077176497614
2419,2.1836707049201904
2420,2.182852238880583
2421,2.182016007353796
2422,2.181182780733166
2423,2.180365177752066
2424,2.179532594162281
2425,2.178715549365096
2426,2.1778978378461176
2427,2.177081356781411
2428,2.176264180549766
2429,2.17545119666594
2430,2.174635413439176
2431,2.1738371916245725
2432,2.173021193918253
2433,2.172223437561368
2434,2.171407924297053
2435,2.170610640757283
2436,2.169813667360488
2437,2.169017050473589
2438,2.168220649680741
2439,2.1674235307401584
2440,2.166627537020152
2441,2.165831908088362
2442,2.165035476531328
2443,2.1642584443999366
2444,2.163476871206509
2445,2.1626819365716523
2446,2.161904678432492
2447,2.161123964835216
2448,2.160347729658741
2449,2.159571111335357
2450,2.158790848768949
2451,2.158014653892314
2452,2.157238716552082
2453,2.1564770923956877
2454,2.155700655603964
2455,2.1549397115387485
2456,2.154164312683062
2457,2.1534036984990443
2458,2.152642365885849
2459,2.1518858283705944
2460,2.151124879046423
2461,2.150364128195401
2462,2.1496073787043453
2463,2.1488478215323648
2464,2.1481057807701114
2465,2.1473494272616227
2466,2.1465895221279574
2467,2.1458473287206443
2468,2.145106014558847
2469,2.14435035052093
2470,2.143608392337769
2471,2.142863933188651
2472,2.142122524768629
2473,2.141385613809358
2474,2.14064438525929
2475,2.1399179050210195
2476,2.139176904188332
2477,2.138436227423029
2478,2.137713931671275
2479,2.1369725372635457
2480,2.1362467914179675
2481,2.135524090870004
2482,2.1347840506235163
2483,2.1340616324020703
2484,2.1333355409318
2485,2.1326133097593303
2486,2.131891250890465
2487,2.1311838895765143
2488,2.13045760165865
2489,2.1297358868654106
2490,2.129028046292526
2491,2.1283059161662368
2492,2.127598999827592
2493,2.1268770114902997
2494,2.1261689376643167
2495,2.125461767399353
2496,2.124739450933693
2497,2.1240360112622776
2498,2.1233284161016117
2499,2.122620969585659
2500,2.1222728686619545
