time,forcing
1859,0.3159530898814309
1860,0.3530008280604118
1861,0.2777889924095572
1862,-0.5379831308316771
1863,-0.1303564361594274
1864,0.1962666613961806
1865,0.2993716036326621
1866,0.3408873215157487
1867,0.3428845730187458
1868,0.3507643777105755
1869,0.377857932353126
1870,0.3751909555626869
1871,0.3945139658857418
1872,0.3874053817018723
1873,0.127455086744586
1874,0.2689849093988221
1875,0.2793533812701526
1876,0.2816838003816463
1877,0.3223594990450282
1878,0.3352900992860127
1879,0.3325501288245112
1880,0.2954537710079122
1881,0.317241293493722
1882,0.3669825276542411
1883,-0.3429216952051669
1884,-1.7662317807542494
1885,-0.4954335755563821
1886,0.0584775656224174
1887,0.1287977433072126
1888,0.2834442893189535
1889,0.3502472942947972
1890,0.1632585485951964
1891,0.0572050674031852
1892,0.2865050966289086
1893,0.439932747585831
1894,0.4498822573636211
1895,0.4350541807390875
1896,0.4136538059772516
1897,0.3872955596073819
1898,0.3762963505845582
1899,0.3472744548771853
1900,0.3393346622233986
1901,0.3316942522875871
1902,0.0991691557157709
1903,-0.5997134847425936
1904,-0.121548837806503
1905,0.2185112486463717
1906,0.3409810150295357
1907,0.1332972618081795
1908,0.2780072879735241
1909,0.3257964730053247
1910,0.2976949116561682
1911,0.3007844912848276
1912,-0.2835219065597207
1913,-0.1996700627868475
1914,0.1539586095934589
1915,0.3820384872008634
1916,0.4216177749117938
1917,0.4342933507987982
1918,0.4491119394792827
1919,0.4887355411600091
1920,0.4298741572242804
1921,0.4938954512360125
1922,0.3408173830865487
1923,0.3595567862285726
1924,0.4653897243841065
1925,0.4893503556822753
1926,0.5064674550567605
1927,0.5068753663089735
1928,0.4526967466003769
1929,0.2247666806444753
1930,0.477797214346462
1931,0.534851090487314
1932,0.3794375422304401
1933,0.5107279185989488
1934,0.5179984730897302
1935,0.5280049362384527
1936,0.5618848026355807
1937,0.554261753182864
1938,0.6017302073003102
1939,0.5703214139145101
1940,0.5208411383377717
1941,0.501564329360191
1942,0.475286256026022
1943,0.4648727124668126
1944,0.4875955603027613
1945,0.6041813814865127
1946,0.6408870583221449
1947,0.6405818864399044
1948,0.6300547119597464
1949,0.6654805983791331
1950,0.5878483105297357
1951,0.5520246156298035
1952,0.5383554369230278
1953,0.5202611741321225
1954,0.525887364453035
1955,0.5208444445150064
1956,0.5410698731745158
1957,0.5745874913927137
1958,0.6138399738261657
1959,0.57602812446895
1960,0.5366757997254661
1961,0.4636676425588562
1962,0.2643278566479778
1963,-0.6687368876126524
1964,-0.396074819002629
1965,-0.0768941533529485
1966,0.4159461731224024
1967,0.1897938608955149
1968,0.3317461987246087
1969,0.4368939270705029
1970,0.4189440291168737
1971,0.284737261149823
1972,0.392233069028374
1973,0.547735049819863
1974,0.4559212940217046
1975,0.2636399351783709
1976,0.4945578685650989
1977,0.6634371292460768
1978,0.7862716385948118
1979,0.8438217404409329
1980,0.8575505225715261
1981,0.91034216300612
1982,0.5300397217841704
1983,0.1921632274022984
1984,0.6323024883855519
1985,0.9184003868252836
1986,0.9720514796257492
1987,1.0722186922247372
1988,1.2423585536702115
1989,1.4077793480210687
1990,1.4161851446075588
1991,0.6543471994210664
1992,-0.3968035697090801
1993,0.5665467895324992
1994,1.22849420069283
1995,1.5167482568742277
1996,1.6421030119802815
1997,1.558958980866885
1998,1.6999409721848384
1999,1.9335502257464825
2000,2.025578930572508
2001,2.042293413287364
2002,2.007223028333218
2003,1.934569124133376
2004,1.9574035768240072
2005,1.904309295513384
2006,1.88466986643859
2007,1.942468733795362
2008,2.0516927611292326
2009,2.128211748041924
2010,2.2369036331265906
2011,2.289789594244102
2012,2.357421090295235
2013,2.5259909629634585
2014,2.5582423456229613
2015,2.6214396986658066
2016,2.627431339550718
2017,2.6502058140942237
2018,2.6776454383098534
2019,2.726103628493797
2020,2.784671424201042
2021,2.8698051755007605
2022,2.959323310251885
2023,3.032258649903795
2024,3.0917485890593746
2025,3.135030951009074
2026,3.176118621146842
2027,3.2170816263597324
2028,3.273777198386164
2029,3.3243050727895804
2030,3.383281452462281
2031,3.445869357310241
2032,3.5196266700535213
2033,3.6129522514628487
2034,3.7229405835028775
2035,3.799381141180844
2036,3.888349016320034
2037,3.9435823124977496
2038,4.015670491101592
2039,4.064234670306661
2040,4.114881775107793
2041,4.1712564755041
2042,4.2429736873114905
2043,4.322928392323708
2044,4.412854516462536
2045,4.527061504182563
2046,4.629699611441938
2047,4.735611200821066
2048,4.817014898101335
2049,4.874191088959675
2050,4.919694085388406
2051,4.970932985886373
2052,5.023636240154395
2053,5.081025902835824
2054,5.154058872032376
2055,5.2438010345610975
2056,5.338405341518308
2057,5.4081840433191575
2058,5.481555113052511
2059,5.554117910103722
2060,5.602042568267882
2061,5.653525893644765
2062,5.708486127699104
2063,5.77311264580233
2064,5.8413780024930295
2065,5.918199419923062
2066,6.017045807055461
2067,6.113150842385299
2068,6.197726872142567
2069,6.262566879373334
2070,6.317665751778672
2071,6.366130010047955
2072,6.426524350391081
2073,6.489920664905288
2074,6.549681786032848
2075,6.61657121910502
2076,6.683572999235815
2077,6.761926165898187
2078,6.851719913385747
2079,6.942990088897712
2080,7.028649527982963
2081,7.102065640694728
2082,7.172686582858309
2083,7.230080724279957
2084,7.295391574750011
2085,7.345892962904064
2086,7.406093346468154
2087,7.477547451570565
2088,7.551690467075778
2089,7.640803256812219
2090,7.740900751165714
2091,7.833491219768482
2092,7.932272461123368
2093,7.993618248888269
2094,8.043986791329193
2095,8.099239376358222
2096,8.151611227087772
2097,8.217717846877056
2098,8.28443822170897
2099,8.367328601192451
2100,8.462560583782428
2101,8.56073914673318
2102,8.63064698646695
2103,8.699098506158638
2104,8.755514153179028
2105,8.800222855247627
2106,8.852446858063406
2107,8.905288157254224
2108,8.96552442143268
2109,9.031732277381964
2110,9.110789801620566
2111,9.210925887026324
2112,9.268531802503407
2113,9.32559852854974
2114,9.3542378654536
2115,9.399280324413622
2116,9.429566642240342
2117,9.46899823444618
2118,9.511407152102231
2119,9.56017019046586
2120,9.62741211015231
2121,9.704677210393628
2122,9.78296288441988
2123,9.808873237563354
2124,9.857216040349403
2125,9.873499137415472
2126,9.89259277880742
2127,9.92254711530075
2128,9.953934443821137
2129,9.996839199160572
2130,10.056288554640489
2131,10.146516606685704
2132,10.1924711056401
2133,10.239502148864077
2134,10.259315653397485
2135,10.269903965337486
2136,10.275020774375188
2137,10.300705538650533
2138,10.32584393281104
2139,10.355257215482988
2140,10.391770879612224
2141,10.444814734293288
2142,10.497976528914355
2143,10.532174198834891
2144,10.567597789996352
2145,10.594210624195746
2146,10.605376051427609
2147,10.632379825953986
2148,10.648683493399998
2149,10.670082317213238
2150,10.694590264371737
2151,10.722162646669362
2152,10.766890274839774
2153,10.82778550877197
2154,10.879814021602536
2155,10.90376556096361
2156,10.92331021100286
2157,10.930928302878742
2158,10.930859275695864
2159,10.934629148904992
2160,10.94696994012202
2161,10.9707216425043
2162,11.010623514641408
2163,11.068193028096632
2164,11.124088956936763
2165,11.133443701364335
2166,11.158911083333871
2167,11.144731254013296
2168,11.140069080138922
2169,11.141948184033808
2170,11.150901343727275
2171,11.166551648855592
2172,11.194653723263226
2173,11.24301879581106
2174,11.277981122744947
2175,11.310415714647132
2176,11.327050147691748
2177,11.326460972237768
2178,11.318448960857843
2179,11.319283131774723
2180,11.318349581672134
2181,11.32336792037475
2182,11.329095980156405
2183,11.339315004838497
2184,11.356151412706886
2185,11.382863384976964
2186,11.42807210912049
2187,11.44518994981807
2188,11.466141490734795
2189,11.484010862021572
2190,11.472025259617498
2191,11.46268565125503
2192,11.459916920567672
2193,11.46537102511502
2194,11.47289036936463
2195,11.49034867290295
2196,11.528636945617713
2197,11.567767664620847
2198,11.593144511276154
2199,11.593002457185497
2200,11.58550223729188
2201,11.566940931608327
2202,11.56301942936034
2203,11.560711158737435
2204,11.552430162760247
2205,11.552762113883528
2206,11.551896279878491
2207,11.562905738055395
2208,11.585917094421866
2209,11.61063213121746
2210,11.629991865164412
2211,11.63381287095353
2212,11.63536492386718
2213,11.623106946657751
2214,11.617596145664498
2215,11.597508735271282
2216,11.587083531168318
2217,11.58825135311549
2218,11.59259648223558
2219,11.61213646169445
2220,11.641037817917857
2221,11.662697924296635
2222,11.693262667834317
2223,11.68080590540904
2224,11.658443770477012
2225,11.639156618844767
2226,11.615277891013196
2227,11.608895968366006
2228,11.598328444404135
2229,11.607868741598612
2230,11.631641478563182
2231,11.646640103320944
2232,11.648647342116172
2233,11.655922154869804
2234,11.641399711130823
2235,11.628079713156508
2236,11.601659655122884
2237,11.589108880426334
2238,11.579718667253957
2239,11.57725570240895
2240,11.585782993894757
2241,11.612092805561884
2242,11.63481391916702
2243,11.633282055559942
2244,11.624345355586888
2245,11.598377289866276
2246,11.571683900248033
2247,11.556949338695247
2248,11.536992873530863
2249,11.522259171866018
2250,11.50941827057799
2251,11.499848484101356
2252,11.501075665991593
2253,11.51353929265623
2254,11.52922148812705
2255,11.525420640737122
2256,11.524152140509594
2257,11.512891858953155
2258,11.490721769753064
2259,11.473485430837554
2260,11.446249247714494
2261,11.43021692985458
2262,11.425341417438313
2263,11.42401605408531
2264,11.439833370857622
2265,11.464392916958356
2266,11.481839044598544
2267,11.49800398917824
2268,11.469984640489452
2269,11.447531449742405
2270,11.419322408181872
2271,11.400649111052054
2272,11.382817143877563
2273,11.37847900346919
2274,11.39052584475421
2275,11.409863563175977
2276,11.42276707821825
2277,11.418216914102253
2278,11.410511680048502
2279,11.393739415134974
2280,11.3669486133957
2281,11.35118746096482
2282,11.342872862625963
2283,11.336858783257508
2284,11.34473170538459
2285,11.36936720137486
2286,11.395524046374067
2287,11.401617235427103
2288,11.396996709770656
2289,11.35954214601753
2290,11.348207872697923
2291,11.326620333677903
2292,11.307964750461869
2293,11.296037171130392
2294,11.299389338513503
2295,11.322153585848532
2296,11.342014721036534
2297,11.36350027736082
2298,11.360651724078686
2299,11.33816129340693
2300,11.309233381758752
2301,11.305963622034126
2302,11.302741476061858
2303,11.29951305883169
2304,11.296289525416542
2305,11.293072696598134
2306,11.289855703844044
2307,11.28664478983906
2308,11.283481945651276
2309,11.280285961985474
2310,11.277092225244727
2311,11.27395286776736
2312,11.270775635902998
2313,11.267644448985074
2314,11.264480906135082
2315,11.261363359514627
2316,11.258251232250576
2317,11.255106347348631
2318,11.252007244740842
2319,11.248913302232038
2320,11.245824422782388
2321,11.24274275083794
2322,11.239660185278565
2323,11.2365848057487
2324,11.233513893765933
2325,11.230491072658854
2326,11.227431039221532
2327,11.224369604821309
2328,11.221361382111692
2329,11.218310192058963
2330,11.21530653580972
2331,11.212262727314096
2332,11.20926316839832
2333,11.206267149924887
2334,11.20322718548397
2335,11.200243197928897
2336,11.197253614808984
2337,11.194269525751237
2338,11.191291422760653
2339,11.188312902881078
2340,11.185378285370524
2341,11.182405095294175
2342,11.179431570290268
2343,11.176460493196592
2344,11.173538604556288
2345,11.170569101475651
2346,11.167651552456867
2347,11.164686643892969
2348,11.161770530985542
2349,11.158856430689884
2350,11.155938840009895
2351,11.152981278149667
2352,11.150069962741336
2353,11.147165978619393
2354,11.144258038382809
2355,11.141348987262152
2356,11.138485900555828
2357,11.135585251647676
2358,11.132677648800518
2359,11.129821614286527
2360,11.126922526594436
2361,11.124019452987984
2362,11.121164545744518
2363,11.118313956444124
2364,11.115413894099012
2365,11.112562810920531
2366,11.109709707319134
2367,11.106857850813295
2368,11.104012571813453
2369,11.10116268739998
2370,11.09831631370004
2371,11.095465427522257
2372,11.092621200511717
2373,11.08977217754337
2374,11.086971373463548
2375,11.084129529200512
2376,11.081285472684174
2377,11.078484158803
2378,11.0756416322422
2379,11.072841643715002
2380,11.07004243073011
2381,11.067249210200291
2382,11.064403191502466
2383,11.06161121160103
2384,11.058811519592792
2385,11.05601768514137
2386,11.053219061947546
2387,11.050423316620432
2388,11.047672927559908
2389,11.044877992264144
2390,11.042083592179742
2391,11.03933483614639
2392,11.036538031804085
2393,11.033789984343326
2394,11.030999499042776
2395,11.028246033759432
2396,11.02549600102008
2397,11.02275162285414
2398,11.01995924897784
2399,11.017207106995995
2400,11.014460544611556
2401,11.011711361304323
2402,11.009010568611972
2403,11.006261504319344
2404,11.003512728098972
2405,11.000764307519008
2406,10.998061292809494
2407,10.995312885471098
2408,10.992612661845804
2409,10.989861576099008
2410,10.987161657644066
2411,10.984456178328877
2412,10.981710855655036
2413,10.979002422153435
2414,10.976302758126169
2415,10.973600036096112
2416,10.970897432796948
2417,10.96819475378815
2418,10.965534614964133
2419,10.962831851255087
2420,10.96012600864842
2421,10.957425707678642
2422,10.954765625160745
2423,10.952059873337634
2424,10.949405207176476
2425,10.946744879657096
2426,10.944041151200093
2427,10.941383276099476
2428,10.93872518783462
2429,10.936061614711011
2430,10.933403371976736
2431,10.930744878712888
2432,10.928083335701904
2433,10.925424797128448
2434,10.92276845985624
2435,10.920152639312514
2436,10.917490565088723
2437,10.914830621882714
2438,10.912214265537273
2439,10.9095572436735
2440,10.906937431665574
2441,10.904323039926345
2442,10.901662171441744
2443,10.899041972560566
2444,10.896426780439048
2445,10.893811492834864
2446,10.891193040257614
2447,10.888577326951744
2448,10.885958379798936
2449,10.883339314891302
2450,10.88077139703532
2451,10.878151678532758
2452,10.875531802595846
2453,10.872963355404016
2454,10.870339886632111
2455,10.867770971991554
2456,10.86519859605961
2457,10.862574152546715
2458,10.860001523192306
2459,10.857428511808914
2460,10.854855187084413
2461,10.852281496688027
2462,10.84970447994521
2463,10.847130354787764
2464,10.84455281708296
2465,10.842021457581907
2466,10.83944328506796
2467,10.836870286747333
2468,10.83433808592121
2469,10.83176432438451
2470,10.829231546935342
2471,10.826657258812665
2472,10.82412082129306
2473,10.82158935880719
2474,10.819060808834422
2475,10.81648186031066
2476,10.813949573303866
2477,10.81141150410272
2478,10.808925328031156
2479,10.806397196137564
2480,10.803860435625474
2481,10.801326313690366
2482,10.798788718751046
2483,10.796300887347208
2484,10.793768127208208
2485,10.791276439530716
2486,10.788742890504777
2487,10.786250440233434
2488,10.783763073999344
2489,10.78122299964277
2490,10.778735034732746
2491,10.776243656809608
2492,10.773754915888691
2493,10.771262476953927
2494,10.768767422283874
2495,10.766274400538697
2496,10.763828162865869
2497,10.761339848482692
2498,10.758845565303869
2499,10.756398257034348
2500,10.755128577184731
